Date,State,Bioenergy,Clean,Coal,Fossil,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Wind,Wind and Solar
2022-01-07,Jharkhand,4.3,307.14,4250.0,4250.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,307.14,88.79,0.0,88.79
2022-01-07,Karnataka,1902.15,20654.59,9480.0,9505.2,0.0,25.2,4969.93,6872.08,880.0,25.2,0.0,19774.59,7682.56,5219.95,12902.51
2022-01-07,Kerala,2.5,2735.28,0.0,693.54,533.58,693.54,2130.67,2133.17,0.0,159.96,0.0,2735.28,539.61,62.5,602.11
2022-01-07,Ladakh,0.0,136.44,0.0,0.0,0.0,0.0,128.64,128.64,0.0,0.0,0.0,136.44,7.8,0.0,7.8
2022-01-07,Lakshadweep,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,0.0,3.27
2022-01-07,Madhya Pradesh,131.33,7732.21,21950.0,21950.0,0.0,0.0,2334.71,2466.04,0.0,0.0,0.0,7732.21,2746.28,2519.89,5266.17
2022-01-07,Maharashtra,2632.15,15246.36,23856.0,27063.08,3207.08,3207.08,3428.08,6060.23,1400.0,0.0,0.0,13846.36,2773.3,5012.83,7786.13
2022-01-07,Manipur,0.0,122.71,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,122.71,12.26,0.0,12.26
2022-01-07,Meghalaya,13.8,372.48,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,372.48,4.15,0.0,4.15
2022-01-07,Mizoram,0.0,104.47,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,104.47,8.0,0.0,8.0
2022-01-07,Nagaland,0.0,109.71,0.0,0.0,0.0,0.0,106.67,106.67,0.0,0.0,0.0,109.71,3.04,0.0,3.04
2022-01-07,Odisha,59.22,2781.54,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,0.0,2781.54,452.14,0.0,452.14
2022-01-07,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2022-01-07,Puducherry,0.0,35.53,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,35.53,35.53,0.0,35.53
2022-01-07,Punjab,491.65,2882.04,5680.0,5680.0,0.0,0.0,1272.4,1764.05,0.0,0.0,0.0,2882.04,1117.99,0.0,1117.99
2022-01-07,Rajasthan,125.08,20731.65,10480.0,11502.83,1022.83,1022.83,434.85,559.93,1180.0,0.0,0.0,19551.65,14454.7,4537.02,18991.72
2022-01-07,Sikkim,0.0,2341.79,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,0.0,2341.79,4.68,0.0,4.68
2022-01-07,Tamil Nadu,1042.7,21343.81,13685.0,14913.88,1017.18,1228.88,2301.25,3343.95,2440.0,211.7,0.0,18903.81,5690.79,9869.07,15559.86
2022-01-07,Telangana,219.74,7469.02,7842.5,7842.5,0.0,0.0,2496.47,2716.21,0.0,0.0,0.0,7469.02,4624.71,128.1,4752.81
2022-01-07,Tripura,0.0,31.88,0.0,1099.6,1099.6,1099.6,16.01,16.01,0.0,0.0,0.0,31.88,15.87,0.0,15.87
2022-01-07,Uttar Pradesh,2189.99,5425.25,24389.0,25882.14,1493.14,1493.14,550.7,2740.69,440.0,0.0,0.0,4985.25,2244.56,0.0,2244.56
2022-01-07,Uttarakhand,139.44,4907.15,0.0,450.0,450.0,450.0,4194.17,4333.61,0.0,0.0,0.0,4907.15,573.54,0.0,573.54
2022-01-07,West Bengal,322.45,1938.15,13697.0,13777.0,80.0,80.0,1439.7,1762.15,0.0,0.0,0.0,1938.15,176.0,0.0,176.0
2022-01-08,Andaman and Nicobar,0.0,35.16,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,35.16,29.91,0.0,29.91
2022-01-08,Andhra Pradesh,566.04,10940.6,11590.0,16525.34,4898.54,4935.34,1772.11,2338.15,0.0,36.8,0.0,10940.6,4505.8,4096.65,8602.45
2022-01-08,Arunachal Pradesh,0.0,1259.34,0.0,0.0,0.0,0.0,1248.11,1248.11,0.0,0.0,0.0,1259.34,11.23,0.0,11.23
2022-01-08,Assam,2.0,529.07,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,0.0,529.07,142.96,0.0,142.96
2022-01-08,Bihar,126.02,387.48,8400.0,8400.0,0.0,0.0,70.7,196.72,0.0,0.0,0.0,387.48,190.76,0.0,190.76
2022-01-08,Chandigarh,0.0,57.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.84,57.84,0.0,57.84
2022-01-08,Chhattisgarh,275.0,1269.34,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,0.0,1269.34,798.34,0.0,798.34
2022-01-08,Dadra and Nagar Haveli and Daman and Diu,0.0,46.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47,46.47,0.0,46.47
2022-01-08,Delhi,59.0,270.12,0.0,2208.4,2208.4,2208.4,0.0,59.0,0.0,0.0,0.0,270.12,211.12,0.0,211.12
2022-01-08,Goa,0.34,26.79,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,26.79,26.4,0.0,26.4
2022-01-08,Gujarat,109.26,20340.62,16092.0,23643.41,7551.41,7551.41,2079.39,2188.65,440.0,0.0,0.0,19900.62,8000.15,9711.82,17711.97
2022-01-08,Haryana,258.0,1279.39,5330.0,5761.59,431.59,431.59,73.5,331.5,0.0,0.0,0.0,1279.39,947.89,0.0,947.89
2022-01-08,Himachal Pradesh,10.2,11313.62,0.0,0.0,0.0,0.0,11217.13,11227.33,0.0,0.0,0.0,11313.62,86.29,0.0,86.29
2022-01-08,India Total,10682.36,169707.81,210699.5,236055.42,24846.21,25355.92,51738.07,62420.43,6780.0,509.71,0.0,162927.81,59302.7,41204.68,100507.38
2022-01-08,Jammu and Kashmir,0.0,3553.09,0.0,175.0,175.0,175.0,3504.68,3504.68,0.0,0.0,0.0,3553.09,48.41,0.0,48.41
2022-01-08,Jharkhand,4.3,310.17,4250.0,4250.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,310.17,91.82,0.0,91.82
2022-01-08,Karnataka,1902.15,20781.22,9480.0,9505.2,0.0,25.2,4969.93,6872.08,880.0,25.2,0.0,19901.22,7771.49,5257.65,13029.14
2022-01-08,Kerala,2.5,2818.03,0.0,693.54,533.58,693.54,2130.67,2133.17,0.0,159.96,0.0,2818.03,622.36,62.5,684.86
2022-01-08,Ladakh,0.0,136.44,0.0,0.0,0.0,0.0,128.64,128.64,0.0,0.0,0.0,136.44,7.8,0.0,7.8
2022-01-08,Lakshadweep,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,0.0,3.27
2022-01-08,Madhya Pradesh,131.33,7741.33,21950.0,21950.0,0.0,0.0,2334.71,2466.04,0.0,0.0,0.0,7741.33,2755.4,2519.89,5275.29
2022-01-08,Maharashtra,2632.15,15408.96,23856.0,27063.08,3207.08,3207.08,3428.08,6060.23,1400.0,0.0,0.0,14008.96,2935.9,5012.83,7948.73
2022-01-08,Manipur,0.0,122.73,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,122.73,12.28,0.0,12.28
2022-01-08,Meghalaya,13.8,372.49,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,372.49,4.16,0.0,4.16
2022-01-08,Mizoram,0.0,104.49,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,104.49,8.02,0.0,8.02
2022-01-08,Nagaland,0.0,109.71,0.0,0.0,0.0,0.0,106.67,106.67,0.0,0.0,0.0,109.71,3.04,0.0,3.04
2022-01-08,Odisha,59.22,2782.04,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,0.0,2782.04,452.64,0.0,452.64
2022-01-08,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2022-01-08,Puducherry,0.0,35.53,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,35.53,35.53,0.0,35.53
2022-01-08,Punjab,491.65,2888.58,5680.0,5680.0,0.0,0.0,1272.4,1764.05,0.0,0.0,0.0,2888.58,1124.53,0.0,1124.53
2022-01-08,Rajasthan,125.08,21103.23,10480.0,11502.83,1022.83,1022.83,434.85,559.93,1180.0,0.0,0.0,19923.23,14826.28,4537.02,19363.3
2022-01-08,Sikkim,0.0,2341.8,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,0.0,2341.8,4.69,0.0,4.69
2022-01-08,Tamil Nadu,1042.7,21510.3,13685.0,14913.88,1017.18,1228.88,2301.25,3343.95,2440.0,211.7,0.0,19070.3,5852.43,9873.92,15726.35
2022-01-08,Telangana,219.74,7474.41,7842.5,7842.5,0.0,0.0,2496.47,2716.21,0.0,0.0,0.0,7474.41,4630.1,128.1,4758.2
2022-01-08,Tripura,0.0,32.16,0.0,1099.6,1099.6,1099.6,16.01,16.01,0.0,0.0,0.0,32.16,16.15,0.0,16.15
2022-01-08,Uttar Pradesh,2189.99,5425.47,24389.0,25882.14,1493.14,1493.14,550.7,2740.69,440.0,0.0,0.0,4985.47,2244.78,0.0,2244.78
2022-01-08,Uttarakhand,139.44,4909.04,0.0,450.0,450.0,450.0,4194.17,4333.61,0.0,0.0,0.0,4909.04,575.43,0.0,575.43
2022-01-08,West Bengal,322.45,1938.17,13697.0,13777.0,80.0,80.0,1439.7,1762.15,0.0,0.0,0.0,1938.17,176.02,0.0,176.02
2022-01-09,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2022-01-09,Andhra Pradesh,566.04,10941.46,11590.0,16525.34,4898.54,4935.34,1772.11,2338.15,0.0,36.8,,10941.46,4506.66,4096.65,8603.31
2022-01-09,Arunachal Pradesh,0.0,1259.34,0.0,0.0,0.0,0.0,1248.11,1248.11,0.0,0.0,,1259.34,11.23,0.0,11.23
2022-01-09,Assam,2.0,534.03,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,534.03,147.92,0.0,147.92
2022-01-09,Bihar,126.02,387.48,8400.0,8400.0,0.0,0.0,70.7,196.72,0.0,0.0,,387.48,190.76,0.0,190.76
2022-01-09,Chandigarh,0.0,57.84,,,,,0.0,0.0,,,,57.84,57.84,0.0,57.84
2022-01-09,Chhattisgarh,275.0,1269.34,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1269.34,798.34,0.0,798.34
2022-01-09,Dadra and Nagar Haveli and Daman and Diu,0.0,46.47,,,,,0.0,0.0,,,,46.47,46.47,0.0,46.47
2022-01-09,Delhi,59.0,270.12,0.0,2208.4,2208.4,2208.4,0.0,59.0,0.0,0.0,,270.12,211.12,0.0,211.12
2022-01-09,Goa,0.34,26.79,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,,26.79,26.4,0.0,26.4
2022-01-09,Gujarat,110.73,20474.22,16092.0,23643.41,7551.41,7551.41,2079.39,2190.12,440.0,0.0,,20034.22,8045.58,9798.52,17844.1
2022-01-09,Haryana,258.88,1287.03,5330.0,5761.59,431.59,431.59,73.5,332.38,0.0,0.0,,1287.03,954.65,0.0,954.65
2022-01-09,Himachal Pradesh,10.2,11321.28,0.0,0.0,0.0,0.0,11223.73,11233.93,0.0,0.0,,11321.28,87.35,0.0,87.35
2022-01-09,India Total,10700.84,171674.56,210699.5,236076.08,24814.21,25376.58,51713.67,62414.51,6780.0,562.37,,164894.56,60813.97,41666.08,102480.05
2022-01-09,Jammu and Kashmir,0.0,3553.24,0.0,175.0,175.0,175.0,3504.68,3504.68,0.0,0.0,,3553.24,48.56,0.0,48.56
2022-01-09,Jharkhand,4.3,311.93,4250.0,4250.0,0.0,0.0,214.05,218.35,0.0,0.0,,311.93,93.58,0.0,93.58
2022-01-09,Karnataka,1902.15,20843.61,9480.0,9505.2,0.0,25.2,4933.93,6836.08,880.0,25.2,,19963.61,7859.38,5268.15,13127.53
2022-01-09,Kerala,2.5,2849.64,0.0,693.54,533.58,693.54,2130.67,2133.17,0.0,159.96,,2849.64,653.97,62.5,716.47
2022-01-09,Ladakh,0.0,136.44,0.0,0.0,0.0,0.0,128.64,128.64,0.0,0.0,,136.44,7.8,0.0,7.8
2022-01-09,Lakshadweep,0.0,3.27,,,,,0.0,0.0,,,,3.27,3.27,0.0,3.27
2022-01-09,Madhya Pradesh,131.75,8072.89,21950.0,21950.0,0.0,0.0,2334.71,2466.46,0.0,0.0,,8072.89,2762.14,2844.29,5606.43
2022-01-09,Maharashtra,2636.42,15868.96,23856.0,27063.08,3207.08,3207.08,3428.08,6064.5,1400.0,0.0,,14468.96,3391.63,5012.83,8404.46
2022-01-09,Manipur,0.0,122.73,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,122.73,12.28,0.0,12.28
2022-01-09,Meghalaya,13.8,372.48,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,,372.48,4.15,0.0,4.15
2022-01-09,Mizoram,0.0,109.48,0.0,0.0,0.0,0.0,101.47,101.47,0.0,0.0,,109.48,8.01,0.0,8.01
2022-01-09,Nagaland,0.0,109.71,0.0,0.0,0.0,0.0,106.67,106.67,0.0,0.0,,109.71,3.04,0.0,3.04
2022-01-09,Odisha,59.22,2782.07,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2782.07,452.67,0.0,452.67
2022-01-09,Puducherry,0.0,35.53,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,35.53,35.53,0.0,35.53
2022-01-09,Punjab,498.94,2898.41,5680.0,5680.0,0.0,0.0,1272.4,1771.34,0.0,0.0,,2898.41,1127.07,0.0,1127.07
2022-01-09,Rajasthan,125.08,21600.45,10480.0,11502.83,1022.83,1022.83,434.85,559.93,1180.0,0.0,,20420.45,15283.7,4576.82,19860.52
2022-01-09,Sikkim,0.0,2341.79,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2341.79,4.68,0.0,4.68
2022-01-09,Tamil Nadu,1042.7,21891.23,13685.0,14913.88,1017.18,1228.88,2301.25,3343.95,2440.0,211.7,,19451.23,6233.36,9873.92,16107.28
2022-01-09,Telangana,219.74,7481.7,7842.5,7842.5,0.0,0.0,2496.47,2716.21,0.0,0.0,,7481.7,4637.39,128.1,4765.49
2022-01-09,Tripura,0.0,32.27,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,32.27,16.26,0.0,16.26
2022-01-09,Uttar Pradesh,2192.89,5448.37,24389.0,25882.14,1493.14,1493.14,550.7,2743.59,440.0,0.0,,5008.37,2264.78,0.0,2264.78
2022-01-09,Uttarakhand,139.44,4909.06,0.0,450.0,450.0,450.0,4194.17,4333.61,0.0,0.0,,4909.06,575.45,0.0,575.45
2022-01-09,West Bengal,323.7,1939.43,13697.0,13777.0,80.0,80.0,1439.7,1763.4,0.0,0.0,,1939.43,176.03,0.0,176.03
2022-01-10,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2022-01-10,Andhra Pradesh,566.04,10941.46,11590.0,16525.34,4898.54,4935.34,1772.11,2338.15,0.0,36.8,,10941.46,4506.66,4096.65,8603.31
2022-01-10,Arunachal Pradesh,0.0,1259.34,0.0,0.0,0.0,0.0,1248.11,1248.11,0.0,0.0,,1259.34,11.23,0.0,11.23
2022-01-10,Assam,2.0,534.03,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,534.03,147.92,0.0,147.92
2022-01-10,Bihar,126.02,387.48,8400.0,8400.0,0.0,0.0,70.7,196.72,0.0,0.0,,387.48,190.76,0.0,190.76
2022-01-10,Chandigarh,0.0,57.84,,,,,0.0,0.0,,,,57.84,57.84,0.0,57.84
2022-01-10,Chhattisgarh,275.0,1269.34,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1269.34,798.34,0.0,798.34
2022-01-10,Dadra and Nagar Haveli and Daman and Diu,0.0,46.47,,,,,0.0,0.0,,,,46.47,46.47,0.0,46.47
2022-01-10,Delhi,59.0,270.12,0.0,2208.4,2208.4,2208.4,0.0,59.0,0.0,0.0,,270.12,211.12,0.0,211.12
2022-01-10,Goa,0.34,26.79,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,,26.79,26.4,0.0,26.4
2022-01-10,Gujarat,110.73,20474.22,16092.0,23643.41,7551.41,7551.41,2079.39,2190.12,440.0,0.0,,20034.22,8045.58,9798.52,17844.1
2022-01-10,Haryana,258.88,1287.03,5330.0,5761.59,431.59,431.59,73.5,332.38,0.0,0.0,,1287.03,954.65,0.0,954.65
2022-01-10,Himachal Pradesh,10.2,11321.28,0.0,0.0,0.0,0.0,11223.73,11233.93,0.0,0.0,,11321.28,87.35,0.0,87.35
2022-01-10,India Total,10700.84,171674.56,210699.5,236076.08,24814.21,25376.58,51713.67,62414.51,6780.0,562.37,,164894.56,60813.97,41666.08,102480.05
2022-01-10,Jammu and Kashmir,0.0,3553.24,0.0,175.0,175.0,175.0,3504.68,3504.68,0.0,0.0,,3553.24,48.56,0.0,48.56
2022-01-10,Jharkhand,4.3,311.93,4250.0,4250.0,0.0,0.0,214.05,218.35,0.0,0.0,,311.93,93.58,0.0,93.58
2022-01-10,Karnataka,1902.15,20843.61,9480.0,9505.2,0.0,25.2,4933.93,6836.08,880.0,25.2,,19963.61,7859.38,5268.15,13127.53
2022-01-10,Kerala,2.5,2849.64,0.0,693.54,533.58,693.54,2130.67,2133.17,0.0,159.96,,2849.64,653.97,62.5,716.47
2022-01-10,Ladakh,0.0,136.44,0.0,0.0,0.0,0.0,128.64,128.64,0.0,0.0,,136.44,7.8,0.0,7.8
2022-01-10,Lakshadweep,0.0,3.27,,,,,0.0,0.0,,,,3.27,3.27,0.0,3.27
2022-01-10,Madhya Pradesh,131.75,8072.89,21950.0,21950.0,0.0,0.0,2334.71,2466.46,0.0,0.0,,8072.89,2762.14,2844.29,5606.43
2022-01-10,Maharashtra,2636.42,15868.96,23856.0,27063.08,3207.08,3207.08,3428.08,6064.5,1400.0,0.0,,14468.96,3391.63,5012.83,8404.46
2022-01-10,Manipur,0.0,122.73,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,122.73,12.28,0.0,12.28
2022-01-10,Meghalaya,13.8,372.48,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,,372.48,4.15,0.0,4.15
2022-01-10,Mizoram,0.0,109.48,0.0,0.0,0.0,0.0,101.47,101.47,0.0,0.0,,109.48,8.01,0.0,8.01
2022-01-10,Nagaland,0.0,109.71,0.0,0.0,0.0,0.0,106.67,106.67,0.0,0.0,,109.71,3.04,0.0,3.04
2022-01-10,Odisha,59.22,2782.07,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2782.07,452.67,0.0,452.67
2022-01-10,Puducherry,0.0,35.53,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,35.53,35.53,0.0,35.53
2022-01-10,Punjab,498.94,2898.41,5680.0,5680.0,0.0,0.0,1272.4,1771.34,0.0,0.0,,2898.41,1127.07,0.0,1127.07
2022-01-10,Rajasthan,125.08,21600.45,10480.0,11502.83,1022.83,1022.83,434.85,559.93,1180.0,0.0,,20420.45,15283.7,4576.82,19860.52
2022-01-10,Sikkim,0.0,2341.79,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2341.79,4.68,0.0,4.68
2022-01-10,Tamil Nadu,1042.7,21891.23,13685.0,14913.88,1017.18,1228.88,2301.25,3343.95,2440.0,211.7,,19451.23,6233.36,9873.92,16107.28
2022-01-10,Telangana,219.74,7481.7,7842.5,7842.5,0.0,0.0,2496.47,2716.21,0.0,0.0,,7481.7,4637.39,128.1,4765.49
2022-01-10,Tripura,0.0,32.27,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,32.27,16.26,0.0,16.26
2022-01-10,Uttar Pradesh,2192.89,5448.37,24389.0,25882.14,1493.14,1493.14,550.7,2743.59,440.0,0.0,,5008.37,2264.78,0.0,2264.78
2022-01-10,Uttarakhand,139.44,4909.06,0.0,450.0,450.0,450.0,4194.17,4333.61,0.0,0.0,,4909.06,575.45,0.0,575.45
2022-01-10,West Bengal,323.7,1939.43,13697.0,13777.0,80.0,80.0,1439.7,1763.4,0.0,0.0,,1939.43,176.03,0.0,176.03
2022-01-11,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2022-01-11,Andhra Pradesh,566.04,10943.25,11590.0,16525.34,4898.54,4935.34,1772.11,2338.15,0.0,36.8,,10943.25,4508.45,4096.65,8605.1
2022-01-11,Arunachal Pradesh,0.0,1259.34,0.0,0.0,0.0,0.0,1248.11,1248.11,0.0,0.0,,1259.34,11.23,0.0,11.23
2022-01-11,Assam,2.0,534.03,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,534.03,147.92,0.0,147.92
2022-01-11,Bihar,126.02,389.61,8400.0,8400.0,0.0,0.0,70.7,196.72,0.0,0.0,,389.61,192.89,0.0,192.89
2022-01-11,Chandigarh,0.0,58.69,,,,,0.0,0.0,,,,58.69,58.69,0.0,58.69
2022-01-11,Chhattisgarh,275.0,1274.43,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1274.43,803.43,0.0,803.43
2022-01-11,Dadra and Nagar Haveli and Daman and Diu,0.0,46.47,,,,,0.0,0.0,,,,46.47,46.47,0.0,46.47
2022-01-11,Delhi,84.0,295.12,0.0,2208.4,2208.4,2208.4,0.0,84.0,0.0,0.0,,295.12,211.12,0.0,211.12
2022-01-11,Goa,0.34,26.79,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,,26.79,26.4,0.0,26.4
2022-01-11,Gujarat,110.73,20860.64,16092.0,23643.41,7551.41,7551.41,2079.39,2190.12,440.0,0.0,,20420.64,8369.9,9860.62,18230.52
2022-01-11,Haryana,258.88,1301.05,5330.0,5761.59,431.59,431.59,73.5,332.38,0.0,0.0,,1301.05,968.67,0.0,968.67
2022-01-11,Himachal Pradesh,10.2,11321.31,0.0,0.0,0.0,0.0,11223.73,11233.93,0.0,0.0,,11321.31,87.38,0.0,87.38
2022-01-11,India Total,10725.84,173106.3,210605.5,235982.08,24814.21,25376.58,51738.82,62464.66,6780.0,562.37,,166326.3,61966.36,41895.28,103861.64
2022-01-11,Jammu and Kashmir,0.0,3553.58,0.0,175.0,175.0,175.0,3504.68,3504.68,0.0,0.0,,3553.58,48.9,0.0,48.9
2022-01-11,Jharkhand,4.3,312.42,4250.0,4250.0,0.0,0.0,214.05,218.35,0.0,0.0,,312.42,94.07,0.0,94.07
2022-01-11,Karnataka,1902.15,20863.78,9480.0,9505.2,0.0,25.2,4933.93,6836.08,880.0,25.2,,19983.78,7879.55,5268.15,13147.7
2022-01-11,Kerala,2.5,2849.64,0.0,693.54,533.58,693.54,2130.67,2133.17,0.0,159.96,,2849.64,653.97,62.5,716.47
2022-01-11,Ladakh,0.0,137.59,0.0,0.0,0.0,0.0,129.79,129.79,0.0,0.0,,137.59,7.8,0.0,7.8
2022-01-11,Lakshadweep,0.0,3.27,,,,,0.0,0.0,,,,3.27,3.27,0.0,3.27
2022-01-11,Madhya Pradesh,131.75,8100.33,21950.0,21950.0,0.0,0.0,2358.71,2490.46,0.0,0.0,,8100.33,2765.58,2844.29,5609.87
2022-01-11,Maharashtra,2636.42,15980.42,23856.0,27063.08,3207.08,3207.08,3428.08,6064.5,1400.0,0.0,,14580.42,3503.09,5012.83,8515.92
2022-01-11,Manipur,0.0,122.73,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,122.73,12.28,0.0,12.28
2022-01-11,Meghalaya,13.8,372.48,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,,372.48,4.15,0.0,4.15
2022-01-11,Mizoram,0.0,109.48,0.0,0.0,0.0,0.0,101.47,101.47,0.0,0.0,,109.48,8.01,0.0,8.01
2022-01-11,Nagaland,0.0,109.71,0.0,0.0,0.0,0.0,106.67,106.67,0.0,0.0,,109.71,3.04,0.0,3.04
2022-01-11,Odisha,59.22,2782.12,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2782.12,452.72,0.0,452.72
2022-01-11,Puducherry,0.0,35.53,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,35.53,35.53,0.0,35.53
2022-01-11,Punjab,498.94,2914.75,5680.0,5680.0,0.0,0.0,1272.4,1771.34,0.0,0.0,,2914.75,1143.41,0.0,1143.41
2022-01-11,Rajasthan,125.08,22047.75,10480.0,11502.83,1022.83,1022.83,434.85,559.93,1180.0,0.0,,20867.75,15626.0,4681.82,20307.82
2022-01-11,Sikkim,0.0,2341.79,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2341.79,4.68,0.0,4.68
2022-01-11,Tamil Nadu,1042.7,22053.43,13685.0,14913.88,1017.18,1228.88,2301.25,3343.95,2440.0,211.7,,19613.43,6333.46,9936.02,16269.48
2022-01-11,Telangana,219.74,7484.33,7842.5,7842.5,0.0,0.0,2496.47,2716.21,0.0,0.0,,7484.33,4640.02,128.1,4768.12
2022-01-11,Tripura,0.0,32.31,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,32.31,16.3,0.0,16.3
2022-01-11,Uttar Pradesh,2192.89,5651.37,24295.0,25788.14,1493.14,1493.14,550.7,2743.59,440.0,0.0,,5211.37,2467.78,0.0,2467.78
2022-01-11,Uttarakhand,139.44,4909.06,0.0,450.0,450.0,450.0,4194.17,4333.61,0.0,0.0,,4909.06,575.45,0.0,575.45
2022-01-11,West Bengal,323.7,1943.23,13697.0,13777.0,80.0,80.0,1439.7,1763.4,0.0,0.0,,1943.23,179.83,0.0,179.83
2022-01-12,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2022-01-12,Andhra Pradesh,566.04,10959.52,11590.0,16525.34,4898.54,4935.34,1772.11,2338.15,0.0,36.8,,10959.52,4524.72,4096.65,8621.37
2022-01-12,Arunachal Pradesh,0.0,1259.63,0.0,0.0,0.0,0.0,1248.11,1248.11,0.0,0.0,,1259.63,11.52,0.0,11.52
2022-01-12,Assam,2.0,534.03,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,534.03,147.92,0.0,147.92
2022-01-12,Bihar,126.02,389.61,8400.0,8400.0,0.0,0.0,70.7,196.72,0.0,0.0,,389.61,192.89,0.0,192.89
2022-01-12,Chandigarh,0.0,58.69,,,,,0.0,0.0,,,,58.69,58.69,0.0,58.69
2022-01-12,Chhattisgarh,275.0,1415.22,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1415.22,944.22,0.0,944.22
2022-01-12,Dadra and Nagar Haveli and Daman and Diu,0.0,46.47,,,,,0.0,0.0,,,,46.47,46.47,0.0,46.47
2022-01-12,Delhi,84.0,295.48,0.0,2208.4,2208.4,2208.4,0.0,84.0,0.0,0.0,,295.48,211.48,0.0,211.48
2022-01-12,Goa,0.34,26.79,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,,26.79,26.4,0.0,26.4
2022-01-12,Gujarat,110.73,20991.48,16092.0,23643.41,7551.41,7551.41,2079.39,2190.12,440.0,0.0,,20551.48,8500.74,9860.62,18361.36
