Date,State,Bioenergy,Clean_generation,Coal,Fossil_generation,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Total Generation,Wind,Wind and Solar,Renewable %,Fossil %
01 May 2023,Madhya Pradesh,7.93,1139.32,12135.81,12135.81,0,0,256.56,267,0,0,2.51,1139.32,365.63,13275.13,506.69,872.32,8.582364165,91.41763583
01 May 2023,Maharashtra,126.1,2917.68,11442.07,11818.62,376.55,376.55,882.05,1008.15,686.84,0,0,2230.84,566.13,14736.3,656.56,1222.69,19.79927119,80.20072881
01 May 2023,Manipur,0,6.95,0,0,0,0,5.66,6.28,0,0,0.62,6.95,0.67,6.95,0,0.67,100,0
01 May 2023,Meghalaya,0,48.18,0,0,0,0,48.18,48.18,0,0,0,48.18,0,48.18,0,0,100,0
01 May 2023,Mizoram,0,10.3,0,0,0,0,10.03,10.03,0,0,0,10.3,0.27,10.3,0,0.27,100,0
01 May 2023,Nagaland,0,5.55,0,0,0,0,5.55,5.55,0,0,0,5.55,0,5.55,0,0,100,0
01 May 2023,Odisha,7.64,502.75,5999.75,5999.75,0,0,421,428.64,0,0,0,502.75,74.11,6502.5,0,74.11,7.731641676,92.26835832
01 May 2023,Puducherry,0,1.02,0,20.27,20.27,20.27,0,0,0,0,0,1.02,1.02,21.29,0,1.02,4.790981682,95.20901832
01 May 2023,Punjab,65.23,793.05,2589.13,2589.13,0,0,376.01,441.24,0,0,0,793.05,351.81,3382.18,0,351.81,23.44789455,76.55210545
01 May 2023,Rajasthan,30.63,5016.78,4879.2,5009.2,130,130,3.11,33.74,602.29,0,0,4414.49,3499.54,10025.98,881.21,4380.75,50.03780179,49.96219821
01 May 2023,Sikkim,0,917.3,0,0,0,0,917.3,917.3,0,0,0,917.3,0,917.3,0,0,100,0
01 May 2023,Tamil Nadu,76.54,3370.78,5985.73,6153.04,167.31,167.31,235.18,311.72,1005.65,0,0,2365.13,922.32,9523.82,1131.09,2053.41,35.39315107,64.60684893
01 May 2023,Telangana,0.29,749.13,4696.71,4696.71,0,0,57.42,69.47,0,0,11.76,749.13,662.08,5445.84,17.58,679.66,13.75600458,86.24399542
01 May 2023,Tripura,0,0.54,0,588.43,588.43,588.43,0,0,0,0,0,0.54,0.54,588.97,0,0.54,0.091685485,99.90831452
01 May 2023,Uttar Pradesh,159.27,920.72,12796.12,12884.29,88.17,88.17,42.27,221.6,284.54,0,20.06,636.18,414.58,13805.01,0,414.58,6.669462753,93.33053725
01 May 2023,Uttarakhand,20.71,1042.53,0,121.06,121.06,121.06,994.17,1014.88,0,0,0,1042.53,27.65,1163.59,0,27.65,89.59599172,10.40400828
01 May 2023,West Bengal,0,408.15,7736.03,7736.03,0,0,255.14,394.84,0,0,139.7,408.15,13.31,8144.18,0,13.31,5.011554263,94.98844574
01 June 2023,Andaman and Nicobar,0,2.51,0,27.09,0,27.09,0.66,0.66,0,27.09,0,2.51,1.85,29.6,0,1.85,8.47972973,91.52027027
01 June 2023,Andhra Pradesh,3.9,2093.13,6237.42,6237.42,0,0,125.86,153.87,0,0,24.11,2093.13,684.04,8330.55,1255.22,1939.26,25.12595207,74.87404793
01 June 2023,Arunachal Pradesh,0,462.67,0,0,0,0,462.48,462.48,0,0,0,462.67,0.19,462.67,0,0.19,100,0
01 June 2023,Assam,0,73.51,432.22,710.43,278.21,278.21,49.47,49.54,0,0,0.07,73.51,23.97,783.94,0,23.97,9.376993137,90.62300686
01 June 2023,Bihar,11.89,28.26,4717.59,4717.59,0,0,0,11.89,0,0,0,28.26,16.37,4745.85,0,16.37,0.595467619,99.40453238
01 June 2023,Chandigarh,0,1.98,,,,,0,0,,,0,1.98,1.98,1.98,0,1.98,100,0
01 June 2023,Chhattisgarh,112.9,185.66,13289.86,13289.86,0,0,8.5,121.4,0,0,0,185.66,64.26,13475.52,0,64.26,1.377757593,98.62224241
01 June 2023,Dadra and Nagar Haveli and Daman and Diu,1.03,2.19,,,,,0,1.03,,,0,2.19,1.16,2.19,0,1.16,100,0
01 June 2023,Delhi,0,59.22,0,303.55,303.55,303.55,0,42.01,0,0,42.01,59.22,17.21,362.77,0,17.21,16.32439287,83.67560713
01 June 2023,Goa,0,6.99,0,0,0,0,0,0.7,0,0,0.7,6.99,6.29,6.99,0,6.29,100,0
01 June 2023,Gujarat,0,3789.07,5118.64,6002.82,884.18,884.18,131.41,131.41,178.86,0,0,3610.21,907.11,9791.89,2571.69,3478.8,38.69600251,61.30399749
01 June 2023,Haryana,28.39,116.34,2506.46,2558.81,52.35,52.35,22.91,56.26,0,0,4.96,116.34,60.08,2675.15,0,60.08,4.348915014,95.65108499
01 June 2023,Himachal Pradesh,0,5221.64,0,0,0,0,5215.93,5215.93,0,0,0,5221.64,5.71,5221.64,0,5.71,100,0
01 June 2023,India Total,469.25,40146.57,106163.65,109220.04,3029.3,3056.39,15069.53,15771.48,3209.74,27.09,232.7,36936.83,9607.58,149366.61,11557.77,21165.35,26.87787451,73.12212549
01 June 2023,Jammu and Kashmir,0,2307.65,0,0,0,0,2307.65,2307.65,0,0,0,2307.65,0,2307.65,0,0,100,0
01 June 2023,Jharkhand,0,4.09,2841.83,2841.83,0,0,2.62,2.62,0,0,0,4.09,1.47,2845.92,0,1.47,0.143714511,99.85628549
01 June 2023,Karnataka,59.4,4038.75,3907.91,3907.91,0,0,625.03,684.43,557.83,0,0,3480.92,1259.32,7946.66,1537.17,2796.49,50.82323895,49.17676105
01 June 2023,Kerala,7.82,595.32,0,0,0,0,481.75,489.57,0,0,0,595.32,85.53,595.32,20.22,105.75,100,0
01 June 2023,Ladakh,0,49.32,0,0,0,0,49.32,49.32,0,0,0,49.32,0,49.32,0,0,100,0
01 June 2023,Lakshadweep,0,0.01,5.2,5.2,0,0,0,0,0,0,0,0.01,0.01,5.21,0,0.01,0.19193858,99.80806142
01 June 2023,Madhya Pradesh,8.83,1463.65,11923.83,11923.83,0,0,425.57,436.74,0,0,2.34,1463.65,303.34,13387.48,723.57,1026.91,10.93297618,89.06702382
01 June 2023,Maharashtra,57.06,2934.82,11176.37,11556.61,380.24,380.24,442.05,499.17,696.6,0,0.06,2238.22,473.19,14491.43,1265.86,1739.05,20.25210762,79.74789238
01 June 2023,Manipur,0,3.93,0,0,0,0,3.27,3.27,0,0,0,3.93,0.66,3.93,0,0.66,100,0
01 June 2023,Meghalaya,0,83.62,0,0,0,0,83.62,83.62,0,0,0,83.62,0,83.62,0,0,100,0
01 June 2023,Mizoram,0,12.39,0,0,0,0,12.12,12.12,0,0,0,12.39,0.27,12.39,0,0.27,100,0
01 June 2023,Nagaland,0,14.07,0,0,0,0,14.07,14.07,0,0,0,14.07,0,14.07,0,0,100,0
01 June 2023,Odisha,7.23,507.14,5241.25,5241.25,0,0,439.78,447.01,0,0,0,507.14,60.13,5748.39,0,60.13,8.82229633,91.17770367
01 June 2023,Puducherry,0,1.02,0,21.28,21.28,21.28,0,0,0,0,0,1.02,1.02,22.3,0,1.02,4.573991031,95.42600897
01 June 2023,Punjab,53.57,895.88,2792.12,2792.12,0,0,515.64,569.21,0,0,0,895.88,326.67,3688,0,326.67,24.29175705,75.70824295
01 June 2023,Rajasthan,27.51,5052.68,4951.78,5111.06,159.28,159.28,2.82,30.33,602.5,0,0,4450.18,3324.99,10163.74,1094.86,4419.85,49.71280257,50.28719743
01 June 2023,Sikkim,0,1415.31,0,0,0,0,1415.31,1415.31,0,0,0,1415.31,0,1415.31,0,0,100,0
01 June 2023,Tamil Nadu,40.89,5226.45,6208.99,6371.85,162.86,162.86,285.32,326.21,881.75,0,0,4344.7,969.11,11598.3,3049.38,4018.49,45.06220739,54.93779261
01 June 2023,Telangana,0.62,719.8,4079.34,4079.34,0,0,57.37,67.08,0,0,9.09,719.8,612.91,4799.14,39.81,652.72,14.99852057,85.00147943
01 June 2023,Tripura,0,0.4,0,455.09,455.09,455.09,0,0,0,0,0,0.4,0.4,455.49,0,0.4,0.087817515,99.91218248
01 June 2023,Uttar Pradesh,27.5,789.66,13318.91,13562.36,243.45,243.45,102.91,140.06,292.2,0,9.65,497.46,357.4,14352.02,0,357.4,5.502082634,94.49791737
01 June 2023,Uttarakhand,20.71,1528.28,0,88.81,88.81,88.81,1479.92,1500.63,0,0,0,1528.28,27.65,1617.09,0,27.65,94.50803604,5.49196396
01 June 2023,West Bengal,0,459.19,7413.93,7413.93,0,0,306.18,445.88,0,0,139.7,459.19,13.31,7873.12,0,13.31,5.832376491,94.16762351
01 July 2023,Andaman and Nicobar,0,2.85,0,26.28,0,26.28,1.23,1.23,0,26.28,0,2.85,1.62,29.13,0,1.62,9.783728115,90.21627188
01 July 2023,Andhra Pradesh,3.05,2550.43,5523.89,5523.89,0,0,137.37,168.47,0,0,28.05,2550.43,538.3,8074.32,1843.66,2381.96,31.5869324,68.4130676
01 July 2023,Arunachal Pradesh,0,696.96,0,0,0,0,696.77,696.77,0,0,0,696.96,0.19,696.96,0,0.19,100,0
01 July 2023,Assam,0,67.45,426.36,713.25,286.89,286.89,41.9,41.91,0,0,0.01,67.45,25.54,780.7,0,25.54,8.639682336,91.36031766
01 July 2023,Bihar,0.24,18.96,4833.42,4833.42,0,0,1.13,1.37,0,0,0,18.96,17.59,4852.38,0,17.59,0.390736092,99.60926391
01 July 2023,Chandigarh,0,0.59,,,,,0,0,,,0,0.59,0.59,0.59,0,0.59,100,0
01 July 2023,Chhattisgarh,117.77,211.35,12902.02,12902.02,0,0,36.36,154.13,0,0,0,211.35,57.22,13113.37,0,57.22,1.611713846,98.38828615
01 July 2023,Dadra and Nagar Haveli and Daman and Diu,1.16,1.81,,,,,0,1.16,,,0,1.81,0.65,1.81,0,0.65,100,0
01 July 2023,Delhi,0,59.75,0,240.86,240.86,240.86,0,42.54,0,0,42.54,59.75,17.21,300.61,0,17.21,19.87625162,80.12374838
01 July 2023,Goa,0,6.99,0,0,0,0,0,0.7,0,0,0.7,6.99,6.29,6.99,0,6.29,100,0
01 July 2023,Gujarat,0,4040.81,5364.88,5762.08,397.2,397.2,449.23,449.23,693.39,0,0,3347.42,779.54,9802.89,2118.65,2898.19,41.22059923,58.77940077
01 July 2023,Haryana,28.39,116.34,2385.25,2385.26,0.01,0.01,22.91,56.26,0,0,4.96,116.34,60.08,2501.6,0,60.08,4.650623601,95.3493764
01 July 2023,Himachal Pradesh,0,6101.99,0,0,0,0,6096.81,6096.81,0,0,0,6101.99,5.18,6101.99,0,5.18,100,0
01 July 2023,India Total,382.37,44626.96,100910.55,103175.41,2238.58,2264.86,19172.97,19787.61,3954.53,26.28,232.27,40672.43,8435.4,147802.37,12449.42,20884.82,30.1936701,69.8063299
01 July 2023,Jammu and Kashmir,0,2279.93,0,0,0,0,2279.93,2279.93,0,0,0,2279.93,0,2279.93,0,0,100,0
01 July 2023,Jharkhand,0,7.23,2841.2,2841.2,0,0,5.76,5.76,0,0,0,7.23,1.47,2848.43,0,1.47,0.253824036,99.74617596
01 July 2023,Karnataka,38.36,4640.76,2681.05,2681.05,0,0,948.15,986.51,627.62,0,0,4013.14,1017.41,7321.81,2009.22,3026.63,63.38268816,36.61731184
01 July 2023,Kerala,6.14,639.44,0,0,0,0,536.13,542.27,0,0,0,639.44,74.13,639.44,23.04,97.17,100,0
01 July 2023,Ladakh,0,65.71,0,0,0,0,65.71,65.71,0,0,0,65.71,0,65.71,0,0,100,0
01 July 2023,Lakshadweep,0,0.01,5.08,5.08,0,0,0,0,0,0,0,0.01,0.01,5.09,0,0.01,0.196463654,99.80353635
01 July 2023,Madhya Pradesh,7.47,1502.77,11865.53,11865.53,0,0,824.37,833.36,0,0,1.52,1502.77,253.98,13368.3,415.43,669.41,11.2412947,88.7587053
01 July 2023,Maharashtra,30.94,3263.57,9975.28,10155.46,180.18,180.18,508.89,539.87,806.77,0,0.04,2456.8,329.26,13419.03,1587.67,1916.93,24.32046132,75.67953868
01 July 2023,Manipur,0,13.78,0,0,0,0,13.14,13.14,0,0,0,13.78,0.64,13.78,0,0.64,100,0
01 July 2023,Meghalaya,0,133.42,0,0,0,0,133.42,133.42,0,0,0,133.42,0,133.42,0,0,100,0
01 July 2023,Mizoram,0,14.85,0,0,0,0,14.58,14.58,0,0,0,14.85,0.27,14.85,0,0.27,100,0
01 July 2023,Nagaland,0,41.4,0,0,0,0,41.4,41.4,0,0,0,41.4,0,41.4,0,0,100,0
01 July 2023,Odisha,7.86,805.08,4744.73,4744.73,0,0,746.98,754.84,0,0,0,805.08,50.24,5549.81,0,50.24,14.50644256,85.49355744
01 July 2023,Puducherry,0,1.02,0,21.08,21.08,21.08,0,0,0,0,0,1.02,1.02,22.1,0,1.02,4.615384615,95.38461538
01 July 2023,Punjab,36.68,1085.8,2597.3,2597.3,0,0,747.13,783.81,0,0,0,1085.8,301.99,3683.1,0,301.99,29.48060058,70.51939942
01 July 2023,Rajasthan,23.91,4565.6,4388.6,4497.08,108.48,108.48,78.11,102.02,581.02,0,0,3984.58,3152.47,9062.68,730.09,3882.56,50.37803387,49.62196613
01 July 2023,Sikkim,0,1784,0,0,0,0,1784,1784,0,0,0,1784,0,1784,0,0,100,0
01 July 2023,Tamil Nadu,47.15,6005.26,5346.92,5524.42,177.5,177.5,374.5,421.65,943.54,0,0,5061.72,973.37,11529.68,3666.7,4640.07,52.085227,47.914773
01 July 2023,Telangana,0.96,616.81,4383.8,4383.8,0,0,130.22,144.23,0,0,13.05,616.81,417.62,5000.61,54.96,472.58,12.33469517,87.66530483
01 July 2023,Tripura,0,0.49,0,535.9,535.9,535.9,0,0,0,0,0,0.49,0.49,536.39,0,0.49,0.091351442,99.90864856
01 July 2023,Uttar Pradesh,11.6,780.8,13461.28,13745.52,284.24,284.24,136.08,165.57,302.19,0,17.89,478.61,313.04,14526.32,0,313.04,5.375070906,94.62492909
01 July 2023,Uttarakhand,20.71,1979.32,0,6.24,6.24,6.24,1930.96,1951.67,0,0,0,1979.32,27.65,1985.56,0,27.65,99.68573098,0.314269022
01 July 2023,West Bengal,0,523.65,7183.96,7183.96,0,0,389.8,513.31,0,0,123.51,523.65,10.34,7707.61,0,10.34,6.793934825,93.20606517
01 August 2023,Andaman and Nicobar,0,2.99,0,28.34,0,28.34,1.13,1.13,0,28.34,0,2.99,1.86,31.33,0,1.86,9.543568465,90.45643154
01 August 2023,Andhra Pradesh,2.55,2014.99,5856.31,5856.31,0,0,155.33,185.52,0,0,27.64,2014.99,696.33,7871.3,1133.14,1829.47,25.59920216,74.40079784
01 August 2023,Arunachal Pradesh,0,744.64,0,0,0,0,744.45,744.45,0,0,0,744.64,0.19,744.64,0,0.19,100,0
01 August 2023,Assam,0,85.65,466.07,764.31,298.24,298.24,61.94,61.99,0,0,0.05,85.65,23.66,849.96,0,23.66,10.0769448,89.9230552
01 August 2023,Bihar,0.23,15.32,5319.7,5319.7,0,0,1.75,1.98,0,0,0,15.32,13.34,5335.02,0,13.34,0.287159186,99.71284081
01 August 2023,Chandigarh,0,1.24,,,,,0,0,,,0,1.24,1.24,1.24,0,1.24,100,0
01 August 2023,Chhattisgarh,97.55,257.98,12594.03,12594.03,0,0,101.94,199.49,0,0,0,257.98,58.49,12852.01,0,58.49,2.007312475,97.99268753
01 August 2023,Dadra and Nagar Haveli and Daman and Diu,1.14,2.2,,,,,0,1.14,,,0,2.2,1.06,2.2,0,1.06,100,0
01 August 2023,Delhi,0,55.54,0,528.99,528.99,528.99,0,38.33,0,0,38.33,55.54,17.21,584.53,0,17.21,9.501650899,90.4983491
01 August 2023,Goa,0,6.99,0,0,0,0,0,0.7,0,0,0.7,6.99,6.29,6.99,0,6.29,100,0
01 August 2023,Gujarat,0,6516.71,6531.22,7603.1,1071.88,1071.88,1022.6,1022.6,764.86,0,0,5751.85,924.51,14119.81,3804.74,4729.25,46.15295815,53.84704185
01 August 2023,Haryana,28.39,116.34,2831.44,2857.06,25.62,25.62,22.91,56.26,0,0,4.96,116.34,60.08,2973.4,0,60.08,3.912692541,96.08730746
01 August 2023,Himachal Pradesh,0,6874.84,0,0,0,0,6871.04,6871.04,0,0,0,6874.84,3.8,6874.84,0,3.8,100,0
01 August 2023,India Total,399.69,49893.2,106416.54,110065.64,3620.76,3649.1,23188.88,23803.14,4370.12,28.34,214.57,45523.08,9325.8,159958.84,12394.14,21719.94,31.19127396,68.80872604
01 August 2023,Jammu and Kashmir,0,2269.49,0,0,0,0,2269.49,2269.49,0,0,0,2269.49,0,2269.49,0,0,100,0
01 August 2023,Jharkhand,0,16.05,2946.85,2946.85,0,0,14.58,14.58,0,0,0,16.05,1.47,2962.9,0,1.47,0.541699011,99.45830099
